"REF_DATE","GEO","DGUID","Non-permanent resident types","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-10","Quebec","2021A000224","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927647","6.3","73563","","","","0"
"2024-01","Quebec","2021A000224","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927647","6.3","83235","","","","0"
"2024-04","Quebec","2021A000224","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927647","6.3","93079","","","","0"
"2024-07","Quebec","2021A000224","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927647","6.3","106627","","","","0"
"2024-10","Quebec","2021A000224","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927647","6.3","115564","","","","0"
"2025-01","Quebec","2021A000224","Asylum claimants, protected persons and related groups with work permit only","Persons","249","units","0","v1566927647","6.3","116280","","","","0"
"2021-07","Quebec","2021A000224","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927648","6.4","342","","","","0"
"2021-10","Quebec","2021A000224","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927648","6.4","286","","","","0"
"2022-01","Quebec","2021A000224","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927648","6.4","289","","","","0"
"2022-04","Quebec","2021A000224","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927648","6.4","411","","","","0"
"2022-07","Quebec","2021A000224","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927648","6.4","388","","","","0"
"2022-10","Quebec","2021A000224","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927648","6.4","274","","","","0"
"2023-01","Quebec","2021A000224","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927648","6.4","320","","","","0"
"2023-04","Quebec","2021A000224","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927648","6.4","311","","","","0"
"2023-07","Quebec","2021A000224","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927648","6.4","279","","","","0"
"2023-10","Quebec","2021A000224","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927648","6.4","465","","","","0"
"2024-01","Quebec","2021A000224","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927648","6.4","787","","","","0"
"2024-04","Quebec","2021A000224","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927648","6.4","1134","","","","0"
"2024-07","Quebec","2021A000224","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927648","6.4","731","","","","0"
"2024-10","Quebec","2021A000224","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927648","6.4","541","","","","0"
"2025-01","Quebec","2021A000224","Asylum claimants, protected persons and related groups with study permit only","Persons","249","units","0","v1566927648","6.4","648","","","","0"
"2021-07","Quebec","2021A000224","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927649","6.5","1078","","","","0"
"2021-10","Quebec","2021A000224","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927649","6.5","1018","","","","0"
"2022-01","Quebec","2021A000224","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927649","6.5","948","","","","0"
"2022-04","Quebec","2021A000224","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927649","6.5","906","","","","0"
"2022-07","Quebec","2021A000224","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927649","6.5","979","","","","0"
"2022-10","Quebec","2021A000224","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927649","6.5","1123","","","","0"
"2023-01","Quebec","2021A000224","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927649","6.5","1293","","","","0"
"2023-04","Quebec","2021A000224","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927649","6.5","1543","","","","0"
"2023-07","Quebec","2021A000224","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927649","6.5","1892","","","","0"
"2023-10","Quebec","2021A000224","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927649","6.5","2304","","","","0"
"2024-01","Quebec","2021A000224","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927649","6.5","2868","","","","0"
"2024-04","Quebec","2021A000224","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927649","6.5","3608","","","","0"
"2024-07","Quebec","2021A000224","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927649","6.5","4910","","","","0"
"2024-10","Quebec","2021A000224","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927649","6.5","5639","","","","0"
"2025-01","Quebec","2021A000224","Asylum claimants, protected persons and related groups with work and study permits","Persons","249","units","0","v1566927649","6.5","7019","","","","0"
"2021-07","Quebec","2021A000224","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927650","6.6","23067","","","","0"
"2021-10","Quebec","2021A000224","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927650","6.6","22864","","","","0"
"2022-01","Quebec","2021A000224","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927650","6.6","30049","","","","0"
"2022-04","Quebec","2021A000224","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927650","6.6","37902","","","","0"
"2022-07","Quebec","2021A000224","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927650","6.6","42897","","","","0"
"2022-10","Quebec","2021A000224","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927650","6.6","46562","","","","0"
"2023-01","Quebec","2021A000224","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927650","6.6","51833","","","","0"
"2023-04","Quebec","2021A000224","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927650","6.6","49960","","","","0"
"2023-07","Quebec","2021A000224","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927650","6.6","47332","","","","0"
"2023-10","Quebec","2021A000224","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927650","6.6","48529","","","","0"
"2024-01","Quebec","2021A000224","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927650","6.6","51911","","","","0"
"2024-04","Quebec","2021A000224","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927650","6.6","53383","","","","0"
"2024-07","Quebec","2021A000224","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927650","6.6","50766","","","","0"
"2024-10","Quebec","2021A000224","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927650","6.6","52393","","","","0"
"2025-01","Quebec","2021A000224","Asylum claimants, protected persons and related groups without work or study permits","Persons","249","units","0","v1566927650","6.6","57183","","","","0"
"2021-07","Quebec","2021A000224","Total, permit holders and their family members","Persons","249","units","0","v1566927651","6.7","200960","","","","0"
"2021-10","Quebec","2021A000224","Total, permit holders and their family members","Persons","249","units","0","v1566927651","6.7","216800","","","","0"
"2022-01","Quebec","2021A000224","Total, permit holders and their family members","Persons","249","units","0","v1566927651","6.7","212272","","","","0"
