"REF_DATE","GEO","DGUID","Value","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","British Columbia","2016A000259","Current dollars","Wholesale trade [41]","Dollars","81","millions","6","v62463460","10.1.162","10161.4","","","","1"
"2018","British Columbia","2016A000259","Current dollars","Wholesale trade [41]","Dollars","81","millions","6","v62463460","10.1.162","10489.4","","","","1"
"2019","British Columbia","2016A000259","Current dollars","Wholesale trade [41]","Dollars","81","millions","6","v62463460","10.1.162","10553.9","","","","1"
"2020","British Columbia","2016A000259","Current dollars","Wholesale trade [41]","Dollars","81","millions","6","v62463460","10.1.162","","..","","","1"
"2021","British Columbia","2016A000259","Current dollars","Wholesale trade [41]","Dollars","81","millions","6","v62463460","10.1.162","","..","","","1"
"2022","British Columbia","2016A000259","Current dollars","Wholesale trade [41]","Dollars","81","millions","6","v62463460","10.1.162","","..","","","1"
"1997","British Columbia","2016A000259","Current dollars","Retail trade [44-45]","Dollars","81","millions","6","v62463470","10.1.172","6096.7","","","","1"
"1998","British Columbia","2016A000259","Current dollars","Retail trade [44-45]","Dollars","81","millions","6","v62463470","10.1.172","6374.2","","","","1"
"1999","British Columbia","2016A000259","Current dollars","Retail trade [44-45]","Dollars","81","millions","6","v62463470","10.1.172","6536.4","","","","1"
"2000","British Columbia","2016A000259","Current dollars","Retail trade [44-45]","Dollars","81","millions","6","v62463470","10.1.172","7000.5","","","","1"
"2001","British Columbia","2016A000259","Current dollars","Retail trade [44-45]","Dollars","81","millions","6","v62463470","10.1.172","7365.0","","","","1"
"2002","British Columbia","2016A000259","Current dollars","Retail trade [44-45]","Dollars","81","millions","6","v62463470","10.1.172","7644.0","","","","1"
"2003","British Columbia","2016A000259","Current dollars","Retail trade [44-45]","Dollars","81","millions","6","v62463470","10.1.172","8216.5","","","","1"
"2004","British Columbia","2016A000259","Current dollars","Retail trade [44-45]","Dollars","81","millions","6","v62463470","10.1.172","8847.4","","","","1"
"2005","British Columbia","2016A000259","Current dollars","Retail trade [44-45]","Dollars","81","millions","6","v62463470","10.1.172","9577.1","","","","1"
"2006","British Columbia","2016A000259","Current dollars","Retail trade [44-45]","Dollars","81","millions","6","v62463470","10.1.172","10367.7","","","","1"
"2007","British Columbia","2016A000259","Current dollars","Retail trade [44-45]","Dollars","81","millions","6","v62463470","10.1.172","11216.0","","","","1"
"2008","British Columbia","2016A000259","Current dollars","Retail trade [44-45]","Dollars","81","millions","6","v62463470","10.1.172","11004.3","","","","1"
"2009","British Columbia","2016A000259","Current dollars","Retail trade [44-45]","Dollars","81","millions","6","v62463470","10.1.172","11222.8","","","","1"
"2010","British Columbia","2016A000259","Current dollars","Retail trade [44-45]","Dollars","81","millions","6","v62463470","10.1.172","11585.5","","","","1"
"2011","British Columbia","2016A000259","Current dollars","Retail trade [44-45]","Dollars","81","millions","6","v62463470","10.1.172","11743.1","","","","1"
"2012","British Columbia","2016A000259","Current dollars","Retail trade [44-45]","Dollars","81","millions","6","v62463470","10.1.172","11741.0","","","","1"
"2013","British Columbia","2016A000259","Current dollars","Retail trade [44-45]","Dollars","81","millions","6","v62463470","10.1.172","12288.3","","","","1"
"2014","British Columbia","2016A000259","Current dollars","Retail trade [44-45]","Dollars","81","millions","6","v62463470","10.1.172","13053.4","","","","1"
"2015","British Columbia","2016A000259","Current dollars","Retail trade [44-45]","Dollars","81","millions","6","v62463470","10.1.172","13734.5","","","","1"
"2016","British Columbia","2016A000259","Current dollars","Retail trade [44-45]","Dollars","81","millions","6","v62463470","10.1.172","14549.6","","","","1"
"2017","British Columbia","2016A000259","Current dollars","Retail trade [44-45]","Dollars","81","millions","6","v62463470","10.1.172","15411.9","","","","1"
"2018","British Columbia","2016A000259","Current dollars","Retail trade [44-45]","Dollars","81","millions","6","v62463470","10.1.172","15907.6","","","","1"
"2019","British Columbia","2016A000259","Current dollars","Retail trade [44-45]","Dollars","81","millions","6","v62463470","10.1.172","16375.0","","","","1"
"2020","British Columbia","2016A000259","Current dollars","Retail trade [44-45]","Dollars","81","millions","6","v62463470","10.1.172","","..","","","1"
"2021","British Columbia","2016A000259","Current dollars","Retail trade [44-45]","Dollars","81","millions","6","v62463470","10.1.172","","..","","","1"
"2022","British Columbia","2016A000259","Current dollars","Retail trade [44-45]","Dollars","81","millions","6","v62463470","10.1.172","","..","","","1"
"1997","British Columbia","2016A000259","Current dollars","Retail trade (except cannabis) [4AA]","Dollars","81","millions","6","v1064170683","10.1.336","5864.2","","","","1"
"1998","British Columbia","2016A000259","Current dollars","Retail trade (except cannabis) [4AA]","Dollars","81","millions","6","v1064170683","10.1.336","6125.1","","","","1"
"1999","British Columbia","2016A000259","Current dollars","Retail trade (except cannabis) [4AA]","Dollars","81","millions","6","v1064170683","10.1.336","6270.9","","","","1"
"2000","British Columbia","2016A000259","Current dollars","Retail trade (except cannabis) [4AA]","Dollars","81","millions","6","v1064170683","10.1.336","6718.5","","","","1"
"2001","British Columbia","2016A000259","Current dollars","Retail trade (except cannabis) [4AA]","Dollars","81","millions","6","v1064170683","10.1.336","7061.0","","","","1"
"2002","British Columbia","2016A000259","Current dollars","Retail trade (except cannabis) [4AA]","Dollars","81","millions","6","v1064170683","10.1.336","7325.8","","","","1"
"2003","British Columbia","2016A000259","Current dollars","Retail trade (except cannabis) [4AA]","Dollars","81","millions","6","v1064170683","10.1.336","7885.6","","","","1"
"2004","British Columbia","2016A000259","Current dollars","Retail trade (except cannabis) [4AA]","Dollars","81","millions","6","v1064170683","10.1.336","8508.9","","","","1"
"2005","British Columbia","2016A000259","Current dollars","Retail trade (except cannabis) [4AA]","Dollars","81","millions","6","v1064170683","10.1.336","9239.8","","","","1"
"2006","British Columbia","2016A000259","Current dollars","Retail trade (except cannabis) [4AA]","Dollars","81","millions","6","v1064170683","10.1.336","10044.5","","","","1"
"2007","British Columbia","2016A000259","Current dollars","Retail trade (except cannabis) [4AA]","Dollars","81","millions","6","v1064170683","10.1.336","10911.2","","","","1"
"2008","British Columbia","2016A000259","Current dollars","Retail trade (except cannabis) [4AA]","Dollars","81","millions","6","v1064170683","10.1.336","10700.7","","","","1"
"2009","British Columbia","2016A000259","Current dollars","Retail trade (except cannabis) [4AA]","Dollars","81","millions","6","v1064170683","10.1.336","10930.5","","","","1"
"2010","British Columbia","2016A000259","Current dollars","Retail trade (except cannabis) [4AA]","Dollars","81","millions","6","v1064170683","10.1.336","11295.5","","","","1"
"2011","British Columbia","2016A000259","Current dollars","Retail trade (except cannabis) [4AA]","Dollars","81","millions","6","v1064170683","10.1.336","11433.6","","","","1"
"2012","British Columbia","2016A000259","Current dollars","Retail trade (except cannabis) [4AA]","Dollars","81","millions","6","v1064170683","10.1.336","11400.3","","","","1"
"2013","British Columbia","2016A000259","Current dollars","Retail trade (except cannabis) [4AA]","Dollars","81","millions","6","v1064170683","10.1.336","11913.8","","","","1"
"2014","British Columbia","2016A000259","Current dollars","Retail trade (except cannabis) [4AA]","Dollars","81","millions","6","v1064170683","10.1.336","12678.0","","","","1"
"2015","British Columbia","2016A000259","Current dollars","Retail trade (except cannabis) [4AA]","Dollars","81","millions","6","v1064170683","10.1.336","13366.9","","","","1"
"2016","British Columbia","2016A000259","Current dollars","Retail trade (except cannabis) [4AA]","Dollars","81","millions","6","v1064170683","10.1.336","14198.7","","","","1"
"2017","British Columbia","2016A000259","Current dollars","Retail trade (except cannabis) [4AA]","Dollars","81","millions","6","v1064170683","10.1.336","15094.4","","","","1"
"2018","British Columbia","2016A000259","Current dollars","Retail trade (except cannabis) [4AA]","Dollars","81","millions","6","v1064170683","10.1.336","15589.8","","","","1"
"2019","British Columbia","2016A000259","Current dollars","Retail trade (except cannabis) [4AA]","Dollars","81","millions","6","v1064170683","10.1.336","16084.4","","","","1"
"2020","British Columbia","2016A000259","Current dollars","Retail trade (except cannabis) [4AA]","Dollars","81","millions","6","v1064170683","10.1.336","","..","","","1"
"2021","British Columbia","2016A000259","Current dollars","Retail trade (except cannabis) [4AA]","Dollars","81","millions","6","v1064170683","10.1.336","","..","","","1"
"2022","British Columbia","2016A000259","Current dollars","Retail trade (except cannabis) [4AA]","Dollars","81","millions","6","v1064170683","10.1.336","","..","","","1"
"1997","British Columbia","2016A000259","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170684","10.1.337","5864.2","","","","1"
"1998","British Columbia","2016A000259","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170684","10.1.337","6125.1","","","","1"
"1999","British Columbia","2016A000259","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170684","10.1.337","6270.9","","","","1"
"2000","British Columbia","2016A000259","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170684","10.1.337","6718.5","","","","1"
"2001","British Columbia","2016A000259","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170684","10.1.337","7061.0","","","","1"
"2002","British Columbia","2016A000259","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170684","10.1.337","7325.8","","","","1"
"2003","British Columbia","2016A000259","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170684","10.1.337","7885.6","","","","1"
"2004","British Columbia","2016A000259","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170684","10.1.337","8508.9","","","","1"
"2005","British Columbia","2016A000259","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170684","10.1.337","9239.8","","","","1"
"2006","British Columbia","2016A000259","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170684","10.1.337","10044.5","","","","1"
"2007","British Columbia","2016A000259","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170684","10.1.337","10911.2","","","","1"
"2008","British Columbia","2016A000259","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170684","10.1.337","10700.7","","","","1"
"2009","British Columbia","2016A000259","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170684","10.1.337","10930.5","","","","1"
"2010","British Columbia","2016A000259","Current dollars","Retail trade (except unlicensed cannabis) [4AZ]","Dollars","81","millions","6","v1064170684","10.1.337","11295.5","","","","1"
