"REF_DATE","GEO","DGUID","Supply and disposition","Units of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-09","Newfoundland and Labrador","2016A000210","Imports","Cubic metres","Cubic metres","72","units","0","v107757216","3.14.1","","x","","","0"
"2018-10","Newfoundland and Labrador","2016A000210","Imports","Cubic metres","Cubic metres","72","units","0","v107757216","3.14.1","","x","","","0"
"2018-11","Newfoundland and Labrador","2016A000210","Imports","Cubic metres","Cubic metres","72","units","0","v107757216","3.14.1","554872","","","","0"
"2018-12","Newfoundland and Labrador","2016A000210","Imports","Cubic metres","Cubic metres","72","units","0","v107757216","3.14.1","","x","","","0"
"2019-01","Newfoundland and Labrador","2016A000210","Imports","Cubic metres","Cubic metres","72","units","0","v107757216","3.14.1","435374","","","","0"
"2019-02","Newfoundland and Labrador","2016A000210","Imports","Cubic metres","Cubic metres","72","units","0","v107757216","3.14.1","520517","","","","0"
"2019-03","Newfoundland and Labrador","2016A000210","Imports","Cubic metres","Cubic metres","72","units","0","v107757216","3.14.1","649972","","","","0"
"2019-04","Newfoundland and Labrador","2016A000210","Imports","Cubic metres","Cubic metres","72","units","0","v107757216","3.14.1","344528","","","","0"
"2019-05","Newfoundland and Labrador","2016A000210","Imports","Cubic metres","Cubic metres","72","units","0","v107757216","3.14.1","576582","","","","0"
"2019-06","Newfoundland and Labrador","2016A000210","Imports","Cubic metres","Cubic metres","72","units","0","v107757216","3.14.1","505167","","","","0"
"2019-07","Newfoundland and Labrador","2016A000210","Imports","Cubic metres","Cubic metres","72","units","0","v107757216","3.14.1","336070","","","","0"
"2019-08","Newfoundland and Labrador","2016A000210","Imports","Cubic metres","Cubic metres","72","units","0","v107757216","3.14.1","823835","","","","0"
"2019-09","Newfoundland and Labrador","2016A000210","Imports","Cubic metres","Cubic metres","72","units","0","v107757216","3.14.1","543995","","","","0"
"2019-10","Newfoundland and Labrador","2016A000210","Imports","Cubic metres","Cubic metres","72","units","0","v107757216","3.14.1","575274","","","","0"
"2019-11","Newfoundland and Labrador","2016A000210","Imports","Cubic metres","Cubic metres","72","units","0","v107757216","3.14.1","319974","","","","0"
"2019-12","Newfoundland and Labrador","2016A000210","Imports","Cubic metres","Cubic metres","72","units","0","v107757216","3.14.1","557366","","","","0"
"2020-01","Newfoundland and Labrador","2016A000210","Imports","Cubic metres","Cubic metres","72","units","0","v107757216","3.14.1","782874","","","","0"
"2020-02","Newfoundland and Labrador","2016A000210","Imports","Cubic metres","Cubic metres","72","units","0","v107757216","3.14.1","350394","","","","0"
