"REF_DATE","GEO","DGUID","Age (15C)","Gender (3)","Statistics (2)","Religion (25)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Yukon","2021A000260","Total - Age","Women+","% distribution (2021)","No religion and secular perspectives","","0","units","0","","170.1.3.2.25","0.0","","","","1"
"2021","Yukon","2021A000260","0 to 14 years","Total - Gender","2021 Counts","Total - Religion","","0","units","0","","170.2.1.1.1","6810","","","","0"
"2021","Yukon","2021A000260","0 to 14 years","Total - Gender","2021 Counts","Christian","","0","units","0","","170.2.1.1.3","1915","","","","0"
"2021","Yukon","2021A000260","0 to 14 years","Total - Gender","2021 Counts","Hindu","","0","units","0","","170.2.1.1.19","20","","","","0"
"2021","Yukon","2021A000260","0 to 14 years","Total - Gender","2021 Counts","Muslim","","0","units","0","","170.2.1.1.21","15","","","","0"
"2021","Yukon","2021A000260","0 to 14 years","Total - Gender","2021 Counts","Sikh","","0","units","0","","170.2.1.1.22","35","","","","0"
"2021","Yukon","2021A000260","0 to 14 years","Total - Gender","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","170.2.1.1.23","55","","","","0"
"2021","Yukon","2021A000260","0 to 14 years","Total - Gender","2021 Counts","Other religions and spiritual traditions","","0","units","0","","170.2.1.1.24","75","","","","0"
"2021","Yukon","2021A000260","0 to 14 years","Total - Gender","2021 Counts","No religion and secular perspectives","","0","units","0","","170.2.1.1.25","4680","","","","0"
"2021","Yukon","2021A000260","0 to 14 years","Total - Gender","% distribution (2021)","Total - Religion","","0","units","0","","170.2.1.2.1","0.0","","","","1"
"2021","Yukon","2021A000260","0 to 14 years","Total - Gender","% distribution (2021)","Buddhist","","0","units","0","","170.2.1.2.2","0.0","","","","1"
"2021","Yukon","2021A000260","0 to 14 years","Total - Gender","% distribution (2021)","Christian","","0","units","0","","170.2.1.2.3","0.0","","","","1"
"2021","Yukon","2021A000260","0 to 14 years","Total - Gender","% distribution (2021)","Hindu","","0","units","0","","170.2.1.2.19","0.0","","","","1"
"2021","Yukon","2021A000260","0 to 14 years","Total - Gender","% distribution (2021)","Jewish","","0","units","0","","170.2.1.2.20","0.0","","","","1"
"2021","Yukon","2021A000260","0 to 14 years","Total - Gender","% distribution (2021)","Muslim","","0","units","0","","170.2.1.2.21","0.0","","","","1"
"2021","Yukon","2021A000260","0 to 14 years","Total - Gender","% distribution (2021)","Sikh","","0","units","0","","170.2.1.2.22","0.0","","","","1"
"2021","Yukon","2021A000260","0 to 14 years","Total - Gender","% distribution (2021)","Traditional (North American Indigenous) spirituality","","0","units","0","","170.2.1.2.23","0.0","","","","1"
"2021","Yukon","2021A000260","0 to 14 years","Total - Gender","% distribution (2021)","Other religions and spiritual traditions","","0","units","0","","170.2.1.2.24","0.0","","","","1"
"2021","Yukon","2021A000260","0 to 14 years","Total - Gender","% distribution (2021)","No religion and secular perspectives","","0","units","0","","170.2.1.2.25","0.0","","","","1"
"2021","Yukon","2021A000260","0 to 14 years","Men+","2021 Counts","Total - Religion","","0","units","0","","170.2.2.1.1","3530","","","","0"
"2021","Yukon","2021A000260","0 to 14 years","Men+","2021 Counts","Christian","","0","units","0","","170.2.2.1.3","980","","","","0"
"2021","Yukon","2021A000260","0 to 14 years","Men+","2021 Counts","Muslim","","0","units","0","","170.2.2.1.21","10","","","","0"
"2021","Yukon","2021A000260","0 to 14 years","Men+","2021 Counts","Sikh","","0","units","0","","170.2.2.1.22","20","","","","0"
"2021","Yukon","2021A000260","0 to 14 years","Men+","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","170.2.2.1.23","40","","","","0"
"2021","Yukon","2021A000260","0 to 14 years","Men+","2021 Counts","Other religions and spiritual traditions","","0","units","0","","170.2.2.1.24","45","","","","0"
"2021","Yukon","2021A000260","0 to 14 years","Men+","2021 Counts","No religion and secular perspectives","","0","units","0","","170.2.2.1.25","2425","","","","0"
"2021","Yukon","2021A000260","0 to 14 years","Men+","% distribution (2021)","Total - Religion","","0","units","0","","170.2.2.2.1","0.0","","","","1"
"2021","Yukon","2021A000260","0 to 14 years","Men+","% distribution (2021)","Buddhist","","0","units","0","","170.2.2.2.2","0.0","","","","1"
"2021","Yukon","2021A000260","0 to 14 years","Men+","% distribution (2021)","Christian","","0","units","0","","170.2.2.2.3","0.0","","","","1"
"2021","Yukon","2021A000260","0 to 14 years","Men+","% distribution (2021)","Hindu","","0","units","0","","170.2.2.2.19","0.0","","","","1"
"2021","Yukon","2021A000260","0 to 14 years","Men+","% distribution (2021)","Jewish","","0","units","0","","170.2.2.2.20","0.0","","","","1"
"2021","Yukon","2021A000260","0 to 14 years","Men+","% distribution (2021)","Muslim","","0","units","0","","170.2.2.2.21","0.0","","","","1"
"2021","Yukon","2021A000260","0 to 14 years","Men+","% distribution (2021)","Sikh","","0","units","0","","170.2.2.2.22","0.0","","","","1"
"2021","Yukon","2021A000260","0 to 14 years","Men+","% distribution (2021)","Traditional (North American Indigenous) spirituality","","0","units","0","","170.2.2.2.23","0.0","","","","1"
"2021","Yukon","2021A000260","0 to 14 years","Men+","% distribution (2021)","Other religions and spiritual traditions","","0","units","0","","170.2.2.2.24","0.0","","","","1"
"2021","Yukon","2021A000260","0 to 14 years","Men+","% distribution (2021)","No religion and secular perspectives","","0","units","0","","170.2.2.2.25","0.0","","","","1"
"2021","Yukon","2021A000260","0 to 14 years","Women+","2021 Counts","Total - Religion","","0","units","0","","170.2.3.1.1","3280","","","","0"
"2021","Yukon","2021A000260","0 to 14 years","Women+","2021 Counts","Christian","","0","units","0","","170.2.3.1.3","930","","","","0"
"2021","Yukon","2021A000260","0 to 14 years","Women+","2021 Counts","Hindu","","0","units","0","","170.2.3.1.19","15","","","","0"
"2021","Yukon","2021A000260","0 to 14 years","Women+","2021 Counts","Muslim","","0","units","0","","170.2.3.1.21","10","","","","0"
"2021","Yukon","2021A000260","0 to 14 years","Women+","2021 Counts","Sikh","","0","units","0","","170.2.3.1.22","20","","","","0"
"2021","Yukon","2021A000260","0 to 14 years","Women+","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","170.2.3.1.23","15","","","","0"
"2021","Yukon","2021A000260","0 to 14 years","Women+","2021 Counts","Other religions and spiritual traditions","","0","units","0","","170.2.3.1.24","30","","","","0"
"2021","Yukon","2021A000260","0 to 14 years","Women+","2021 Counts","No religion and secular perspectives","","0","units","0","","170.2.3.1.25","2260","","","","0"
"2021","Yukon","2021A000260","0 to 14 years","Women+","% distribution (2021)","Total - Religion","","0","units","0","","170.2.3.2.1","0.0","","","","1"
"2021","Yukon","2021A000260","0 to 14 years","Women+","% distribution (2021)","Buddhist","","0","units","0","","170.2.3.2.2","0.0","","","","1"
"2021","Yukon","2021A000260","0 to 14 years","Women+","% distribution (2021)","Christian","","0","units","0","","170.2.3.2.3","0.0","","","","1"
"2021","Yukon","2021A000260","0 to 14 years","Women+","% distribution (2021)","Hindu","","0","units","0","","170.2.3.2.19","0.0","","","","1"
"2021","Yukon","2021A000260","0 to 14 years","Women+","% distribution (2021)","Jewish","","0","units","0","","170.2.3.2.20","0.0","","","","1"
"2021","Yukon","2021A000260","0 to 14 years","Women+","% distribution (2021)","Muslim","","0","units","0","","170.2.3.2.21","0.0","","","","1"
"2021","Yukon","2021A000260","0 to 14 years","Women+","% distribution (2021)","Sikh","","0","units","0","","170.2.3.2.22","0.0","","","","1"
"2021","Yukon","2021A000260","0 to 14 years","Women+","% distribution (2021)","Traditional (North American Indigenous) spirituality","","0","units","0","","170.2.3.2.23","0.0","","","","1"
"2021","Yukon","2021A000260","0 to 14 years","Women+","% distribution (2021)","Other religions and spiritual traditions","","0","units","0","","170.2.3.2.24","0.0","","","","1"
"2021","Yukon","2021A000260","0 to 14 years","Women+","% distribution (2021)","No religion and secular perspectives","","0","units","0","","170.2.3.2.25","0.0","","","","1"
"2021","Yukon","2021A000260","15 years and over","Total - Gender","2021 Counts","Total - Religion","","0","units","0","","170.3.1.1.1","32775","","","","0"
"2021","Yukon","2021A000260","15 years and over","Total - Gender","2021 Counts","Buddhist","","0","units","0","","170.3.1.1.2","250","","","","0"
"2021","Yukon","2021A000260","15 years and over","Total - Gender","2021 Counts","Christian","","0","units","0","","170.3.1.1.3","11950","","","","0"
"2021","Yukon","2021A000260","15 years and over","Total - Gender","2021 Counts","Hindu","","0","units","0","","170.3.1.1.19","245","","","","0"
"2021","Yukon","2021A000260","15 years and over","Total - Gender","2021 Counts","Jewish","","0","units","0","","170.3.1.1.20","65","","","","0"
"2021","Yukon","2021A000260","15 years and over","Total - Gender","2021 Counts","Muslim","","0","units","0","","170.3.1.1.21","170","","","","0"
"2021","Yukon","2021A000260","15 years and over","Total - Gender","2021 Counts","Sikh","","0","units","0","","170.3.1.1.22","345","","","","0"
"2021","Yukon","2021A000260","15 years and over","Total - Gender","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","170.3.1.1.23","265","","","","0"
"2021","Yukon","2021A000260","15 years and over","Total - Gender","2021 Counts","Other religions and spiritual traditions","","0","units","0","","170.3.1.1.24","525","","","","0"
"2021","Yukon","2021A000260","15 years and over","Total - Gender","2021 Counts","No religion and secular perspectives","","0","units","0","","170.3.1.1.25","18965","","","","0"
"2021","Yukon","2021A000260","15 years and over","Total - Gender","% distribution (2021)","Total - Religion","","0","units","0","","170.3.1.2.1","0.1","","","","1"
"2021","Yukon","2021A000260","15 years and over","Total - Gender","% distribution (2021)","Buddhist","","0","units","0","","170.3.1.2.2","0.0","","","","1"
"2021","Yukon","2021A000260","15 years and over","Total - Gender","% distribution (2021)","Christian","","0","units","0","","170.3.1.2.3","0.0","","","","1"
"2021","Yukon","2021A000260","15 years and over","Total - Gender","% distribution (2021)","Hindu","","0","units","0","","170.3.1.2.19","0.0","","","","1"
"2021","Yukon","2021A000260","15 years and over","Total - Gender","% distribution (2021)","Jewish","","0","units","0","","170.3.1.2.20","0.0","","","","1"
"2021","Yukon","2021A000260","15 years and over","Total - Gender","% distribution (2021)","Muslim","","0","units","0","","170.3.1.2.21","0.0","","","","1"
"2021","Yukon","2021A000260","15 years and over","Total - Gender","% distribution (2021)","Sikh","","0","units","0","","170.3.1.2.22","0.0","","","","1"
"2021","Yukon","2021A000260","15 years and over","Total - Gender","% distribution (2021)","Traditional (North American Indigenous) spirituality","","0","units","0","","170.3.1.2.23","0.0","","","","1"
"2021","Yukon","2021A000260","15 years and over","Total - Gender","% distribution (2021)","Other religions and spiritual traditions","","0","units","0","","170.3.1.2.24","0.0","","","","1"
"2021","Yukon","2021A000260","15 years and over","Total - Gender","% distribution (2021)","No religion and secular perspectives","","0","units","0","","170.3.1.2.25","0.1","","","","1"
"2021","Yukon","2021A000260","15 years and over","Men+","2021 Counts","Total - Religion","","0","units","0","","170.3.2.1.1","16185","","","","0"
"2021","Yukon","2021A000260","15 years and over","Men+","2021 Counts","Buddhist","","0","units","0","","170.3.2.1.2","100","","","","0"
"2021","Yukon","2021A000260","15 years and over","Men+","2021 Counts","Christian","","0","units","0","","170.3.2.1.3","5445","","","","0"
"2021","Yukon","2021A000260","15 years and over","Men+","2021 Counts","Hindu","","0","units","0","","170.3.2.1.19","155","","","","0"
"2021","Yukon","2021A000260","15 years and over","Men+","2021 Counts","Jewish","","0","units","0","","170.3.2.1.20","40","","","","0"
"2021","Yukon","2021A000260","15 years and over","Men+","2021 Counts","Muslim","","0","units","0","","170.3.2.1.21","120","","","","0"
"2021","Yukon","2021A000260","15 years and over","Men+","2021 Counts","Sikh","","0","units","0","","170.3.2.1.22","165","","","","0"
"2021","Yukon","2021A000260","15 years and over","Men+","2021 Counts","Traditional (North American Indigenous) spirituality","","0","units","0","","170.3.2.1.23","125","","","","0"
"2021","Yukon","2021A000260","15 years and over","Men+","2021 Counts","Other religions and spiritual traditions","","0","units","0","","170.3.2.1.24","200","","","","0"
"2021","Yukon","2021A000260","15 years and over","Men+","2021 Counts","No religion and secular perspectives","","0","units","0","","170.3.2.1.25","9835","","","","0"
"2021","Yukon","2021A000260","15 years and over","Men+","% distribution (2021)","Total - Religion","","0","units","0","","170.3.2.2.1","0.0","","","","1"
"2021","Yukon","2021A000260","15 years and over","Men+","% distribution (2021)","Buddhist","","0","units","0","","170.3.2.2.2","0.0","","","","1"
